author,img,intro,name,state,type,url 
风凌天下,//bookcover.yuewen.com/qdbimg/349573/1524659/150,世间毁誉，世人冷眼，与我何干？我自淡然一笑；以吾本性，快意恩仇，以吾本心，遨游世间，我命由我不由天！一代牛人穿越异界，看其如何踏上异世巅峰，成为一代邪君！,异世邪君,完本,异世大陆,//book.qidian.com/info/1524659
浮沉,//bookcover.yuewen.com/qdbimg/349573/1003743434/150,世家子弟方堃回魂到20年前，一部《紫枢道典》造就了一个神奇的都市少年。道法符术充神棍。,末法之妖孽符神,连载中,异术超能,//book.qidian.com/info/1003743434
水道不孤,//bookcover.yuewen.com/qdbimg/349573/1010771114/150,我要创造一个肉盾型战士，肉霸天下，肉尽苍生，初心不改，方得始终，且看肉盾战士如何剑著史诗。说明：前期猥琐发育，后期肉霸天下，金手指是祖传的装逼术，前期弱小靠装逼苟活，后期强大靠装逼战斗，正所谓强示之以,剑著史诗,连载中,剑与魔法,//book.qidian.com/info/1010771114
黑山老鬼,//bookcover.yuewen.com/qdbimg/349573/3441641/150,有人说他是修行界里的一粒老鼠屎，坏了礼义廉耻，乱了道门秩序！有人说他是南瞻部州最大的败类，勾结魔道，坑蒙拐骗，无恶不作！也有人说他是最危险的采花盗，请看好自家女徒，一遇方行误终身！对于所有污蔑，方行说,掠天记,完本,幻想修仙,//book.qidian.com/info/3441641
深海孔雀,//bookcover.yuewen.com/qdbimg/349573/3397222/150,新书《我的万能手机》已经上传，大家可以去看看，一次意外，让张小白的手机里多了一个万能商城……能挡导弹的手机，你见过没有？,星际淘宝网,连载中,异术超能,//book.qidian.com/info/3397222
宇莫殇,//bookcover.yuewen.com/qdbimg/349573/1004900263/150,2018年的胡毓重活了，回到了公元2004年的学生时代，他发现，他回到的是一个与地球有九成相似的平行空间。上一世，胡毓是一个潦倒小明星，这一世，熟知未来娱乐圈发展轨迹的他要成为逍遥大明星！,重活之逍遥大明星,完本,娱乐明星,//book.qidian.com/info/1004900263
铁腿水上漂R,//bookcover.yuewen.com/qdbimg/349573/1010499446/150,一个从来没有接触过游戏的普通人穿越到小精灵的世界，在没有显赫背景、没有金手指、没有神秘老爷爷的情况下，他该何去何从？书友QQ群：599653278粉丝QQ群：635234541新人新书，请大家多多支持,宠物小精灵之黑暗巨头,完本,衍生同人,//book.qidian.com/info/1010499446
残砚,//bookcover.yuewen.com/qdbimg/349573/1009268571/150,天使颂歌之年秩序开始崩乱，规则发生改变。这是混乱之始是危险与机遇共存的年代，是英雄迸出的年代，即便神祗也会沦落，蝼蚁也可翻身封神！骚年，你是否愿意拿起你身旁的武器随我一战？（YES/NO）（好吧，我想,魔法师拉斐尔传,连载中,游戏异界,//book.qidian.com/info/1009268571
云中羊,//bookcover.yuewen.com/qdbimg/349573/1003503674/150,【热血爽文】军刀榜，东象、西虎、南狂、北妖，我就是兵王叶凡，绰号【南狂】。一双铁拳，一把军刀，傲视群雄，舍-我-其-谁！新书《兵王为尊》已经发布，恭候大家欣赏！,最强特种兵王,完本,谍战特工,//book.qidian.com/info/1003503674
胖乎乎的河马,//bookcover.yuewen.com/qdbimg/349573/1011393312/150,在大楚帝国一边陲小镇上，有着一家神奇的小店，它的名字叫做‘神奇书店’。它每天早晨九点开门，夜晚五点关门，奉行朝九晚五，周末不营业。遇上逢年过节还休个假。书店里的书籍只看不卖，并且不能外带。看书的费用是,书籍供应商,连载中,异世大陆,//book.qidian.com/info/1011393312
年过三十,//bookcover.yuewen.com/qdbimg/349573/1011191118/150,大道三千，殊途同归。你有你做人的原则，我有我当僵的底线，人不犯我，我不犯人。叮，恭喜宿主获得最强僵尸系统，领悟技能：变身，噬魂手（仅变身后使用）。我靠，牛逼了，老子也有系统了，赶紧改下：就算你不犯我，,有本事你过来咬我,连载中,灵异鬼怪,//book.qidian.com/info/1011191118
无量摩诃,//bookcover.yuewen.com/qdbimg/349573/1010473170/150,当轮回空间降临现实，人类历史进入新的纪元。十万年后的学校教授的不再是数理化，而是各种生存战斗知识，高考将决定你的人生前途。叶青从轮回空间降临前夕穿越到十万年后，面对陌生的时空，唯有奋力向前，探索轮回空,无限十万年,完本,时空穿梭,//book.qidian.com/info/1010473170
蝴蝶蓝,//bookcover.yuewen.com/qdbimg/349573/1039430/150,"一个超级武者,在玩网游时误选了法师,习惯以暴制暴,以力降力的他,只能将错就错,摇身一变,成为一个近战暴力法师,当力量与法术完美结合时,一条新的游戏之路,被他打开了!火球术？闪电链？寒霜冰镜……等等，我",网游之近战法师,完本,虚拟网游,//book.qidian.com/info/1039430
西瓜炒哈密瓜,//bookcover.yuewen.com/qdbimg/349573/1010514121/150,一句胸不平何以平天下，林峰穿越了。据说上面有了六个师姐，一个比一个奇葩，典型天赋点歪了的类型。别人修真，天资聪颖。轮到我了，有点尴尬。别人修真，一日千里。轮到我了，千日半米。有时候我严重怀疑自己修了个,陪师姐修仙的日子,连载中,修真文明,//book.qidian.com/info/1010514121
寂寞宇宙,//bookcover.yuewen.com/qdbimg/349573/1010803033/150,白胜，北宋一村民，绰号白日鼠。没有人知道他是锦毛鼠白玉堂的孙子，本该碌碌无为，在梁山度过他打酱油的一生。但是，当一个现代人的灵魂穿到他的身上之后，这个小村民的一生就被改变了，竟而问鼎武神。十年前，一代,侠武大宋,连载中,武侠幻想,//book.qidian.com/info/1010803033
冠位欺诈师,//bookcover.yuewen.com/qdbimg/349573/1009926758/150,想要五星？不存在的！想成为豹子头？不存在的！人在异界没有石头怎么办，在线等，挺急的！！ps：本书变百或变单！！！,异界冠位指定系统,连载中,衍生同人,//book.qidian.com/info/1009926758
石鳞剑士,//bookcover.yuewen.com/qdbimg/349573/1010803087/150,一觉醒来，东方云阳来到了一个类似火影忍者的异世界，脑袋里还莫名出现了一个超级忍者系统，作为木岩村三大创始家族之一东方家宗家独苗的他又将开启一条怎样的忍者之路呢？叮咚：“恭喜主人获得血继限界•写轮眼，可,超级忍者系统,连载中,衍生同人,//book.qidian.com/info/1010803087
折天,//bookcover.yuewen.com/qdbimg/349573/1010619078/150,国破家亡的刘锋，被命运送回到二十年前，从此踏上了一条注定不凡的强者道路。重生一世，刘锋有他自己的追求。掌控天子阁，只是此生的初级阶段；制霸江湖、问鼎龙榜、重登皇位，算是人生的中级阶段；而巅峰阶段，刘锋,剑霸山河,连载中,武侠幻想,//book.qidian.com/info/1010619078
舞迪,//bookcover.yuewen.com/qdbimg/349573/1011249389/150,当整个娱乐圈被流量小生、小鲜肉占据时，一个硬汉出现了。他用神一样的演技，征服了整个世界。,硬汉的娱乐圈,连载中,娱乐明星,//book.qidian.com/info/1011249389
亘古孤寂2,//bookcover.yuewen.com/qdbimg/349573/1009602961/150,龙蛇阳神，大唐双龙，破碎虚空，覆雨翻云，诛仙蜀山，完美遮天，雪中悍刀，风云霹雳，天子神兵，仙剑西游，洪荒封神，仙逆求魔，永生莽荒，吞噬星空……一切因神秘的诸天宝鉴开始。上一世凡人之躯，老迈垂死；这一生,诸天仙武,完本,高武世界,//book.qidian.com/info/1009602961
风火江南,//bookcover.yuewen.com/qdbimg/349573/3669928/150,【兵王归龙城，打脸从不停！】他是华夏超级兵王，更是让所有势力恐惧的杀神猎鹰！一次任务，让他回归都市，保护绝美未婚妻。从此，都市风云，将因他而动！,超级兵王混都市,连载中,异术超能,//book.qidian.com/info/3669928
宁溪南,//bookcover.yuewen.com/qdbimg/349573/1005745070/150,如果人生可以从头再来……该有多好！张兴明重生了，所有记忆的，遗憾的，痛恨的，爱慕的都将重新过来，这一世，他要改变一切。他急迫的挣钱发展，必须在外资涌进来之前完成壁垒，他满世界并购，必须在外商反应过来之,重生在70年代,完本,都市生活,//book.qidian.com/info/1005745070
红音也,//bookcover.yuewen.com/qdbimg/349573/1010796531/150,新书砂隐之最强技师已上传，求支持。“华蓝道馆，金黄道馆，红莲道馆长期不务正业绩效差评，年底考核不通过，剥夺道馆资格！”“丰缘地区天王来挑战我了？没空！我还要去月见山打击火箭队。”关东地区的沙暴天王恭平,精灵之沙暴天王,完本,衍生同人,//book.qidian.com/info/1010796531
紫衣居士,//bookcover.yuewen.com/qdbimg/349573/1010644368/150,何为枭雄？枭者，凶猛之谓。英雄者，多类于圣贤。枭雄者，多类于无情。前生庸碌，今世不甘平凡，且看皇甫旭在大枭雄系统的帮助下成为真正的枭雄，建立无上霸业，成就武道巅峰。PS：本人新书，武侠之神级捕快，求支,大枭雄系统,完本,武侠幻想,//book.qidian.com/info/1010644368
月关,//bookcover.yuewen.com/qdbimg/349573/3234652/150,他世袭罔替，却非王侯；他出身世家，却非高门。作为六扇门中的一个牢头儿，他本想老老实实把祖上传下来的这只铁饭碗一代代传承下去，却不想被一个神棍忽悠出了那一方小天地，这一去，便是一个太岁横空出世。杨凌人称,夜天子,完本,两宋元明,//book.qidian.com/info/3234652
我狙个栗子,//bookcover.yuewen.com/qdbimg/349573/1011322692/150,重生回上戏一年级的沈栗，绑定到一款“无限福利神豪”游戏。从此走到哪，都有意想不到的福利惊喜！叮！获得“金钱福利光环”+1，本月工资收入暴击3倍！叮！获得“返利福利光环”+1，本次花费返利暴击2倍！叮！,无限福利神豪,完本,异术超能,//book.qidian.com/info/1011322692
轻尘一笑,//bookcover.yuewen.com/qdbimg/349573/1003794162/150,【最火爆畅销书】一个山村少年，遇鬼之后，学会神秘鬼术——扎纸人。他扎纸人逆天改命，扎纸马一瞬千里，扎纸桥穿梭阴阳……扎一个萌妹子，洗衣做饭会打扫，漫漫人生乐逍遥；扎一群虬髯大汉，呼啸而至砸场子，刀锋舔,鬼村扎纸人,连载中,灵异鬼怪,//book.qidian.com/info/1003794162
爱潜水的乌贼,//bookcover.yuewen.com/qdbimg/349573/2643379/150,“知识就等于力量。”“所谓神，不过是强大一点的奥术师。”带着一大堆知识的夏风穿越而来了。,奥术神座,完本,异世大陆,//book.qidian.com/info/2643379
六年磨一剑,//bookcover.yuewen.com/qdbimg/349573/1009965674/150,一觉醒来穿越到白蛇传的世界，而且还成为了天字第一号小白脸……许仙！谁说人妖不能相恋！,重生白蛇传,连载中,古典仙侠,//book.qidian.com/info/1009965674
时间流转,//bookcover.yuewen.com/qdbimg/349573/1004144029/150,作者语：当每次听到《火影忍者剧场版七：失落之塔》的主题曲，我就忍不住的会想象，如果没有十六年前的那个夜晚，鸣人的童年又该何等幸福，《火影忍者》的故事又该如何发展下去？当尸鬼封尽之后，四代目的灵魂跨越时,火影之忍界闪光,完本,衍生同人,//book.qidian.com/info/1004144029
梦舍离二号,//bookcover.yuewen.com/qdbimg/349573/1011179679/150,夏树穿越到一拳超人世界，获得进食强化的能力，只要不断进食，他的身体就可以变得越来越强悍。靠着这个能力，夏树能否成为最强英雄？不能！,一拳之最强英雄,完本,衍生同人,//book.qidian.com/info/1011179679
爱潜水的乌贼,//bookcover.yuewen.com/qdbimg/349573/3249362/150,我这一生，不问前尘，不求来世，只轰轰烈烈，快意恩仇，败尽各族英杰，傲笑六道神魔！万年之后，大劫再启，如来金身，元始道体，孰强孰弱，如来神掌，截天七式，谁领风骚？轮回之中，孟奇自少林寺开始了自己“纵横一,一世之尊,完本,东方玄幻,//book.qidian.com/info/3249362
姚家老狐狸,//bookcover.yuewen.com/qdbimg/349573/1009337824/150,（入坑须知：1.本书不是仙剑奇侠传同人文2.这本书如果不对胃口，或者不喜欢，只能说没有缘分，不用特地评论留言喷了再走3.如果喜欢本书，是作者的福祉，谢谢你们）以下是简介这是一个剑仙遍地的世界，但是人在,仙剑世界里的铸剑师,连载中,原生幻想,//book.qidian.com/info/1009337824
